2019-01-20 16:09:34,105	INFO	PWM Stopped
2019-01-20 16:09:34,107	INFO	Feed Completed Successfully
2019-01-20 16:09:34,108	INFO	Cleaning Up, clearing pins
2019-01-20 16:09:35,191	INFO	Feeding for 1.0 seconds
2019-01-20 16:09:35,193	INFO	Starting Motor...
2019-01-20 16:09:35,194	INFO	Motor Started Successfully
2019-01-20 16:09:35,195	INFO	Starting PWM...
2019-01-20 16:09:35,197	INFO	PWM Started Successfully
2019-01-20 16:09:35,198	INFO	Feeding...
2019-01-20 16:09:36,200	INFO	Done Feeding
2019-01-20 16:09:36,202	INFO	Stopping PWM
2019-01-20 16:09:36,203	INFO	PWM Stopped
2019-01-20 16:09:36,205	INFO	Feed Completed Successfully
2019-01-20 16:09:36,206	INFO	Cleaning Up, clearing pins
2019-01-20 16:10:07,151	INFO	Feeding for 1.0 seconds
2019-01-20 16:10:07,153	INFO	Starting Motor...
2019-01-20 16:10:07,156	INFO	Motor Started Successfully
2019-01-20 16:10:07,158	INFO	Starting PWM...
2019-01-20 16:10:07,161	INFO	PWM Started Successfully
2019-01-20 16:10:07,163	INFO	Feeding...
2019-01-20 16:10:08,166	INFO	Done Feeding
2019-01-20 16:10:08,174	INFO	Stopping PWM
2019-01-20 16:10:08,176	INFO	PWM Stopped
2019-01-20 16:10:08,178	INFO	Feed Completed Successfully
2019-01-20 16:10:08,179	INFO	Cleaning Up, clearing pins
2019-01-20 16:10:38,104	INFO	Feeding for 1.0 seconds
2019-01-20 16:10:38,106	INFO	Starting Motor...
2019-01-20 16:10:38,108	INFO	Motor Started Successfully
2019-01-20 16:10:38,110	INFO	Starting PWM...
2019-01-20 16:10:38,113	INFO	PWM Started Successfully
2019-01-20 16:10:38,115	INFO	Feeding...
2019-01-20 16:10:39,118	INFO	Done Feeding
2019-01-20 16:10:39,119	INFO	Stopping PWM
2019-01-20 16:10:39,121	INFO	PWM Stopped
2019-01-20 16:10:39,122	INFO	Feed Completed Successfully
2019-01-20 16:10:39,124	INFO	Cleaning Up, clearing pins
2019-01-21 18:59:17,905	INFO	Feeding for 1.0 seconds
2019-01-21 18:59:17,908	INFO	Starting Motor...
2019-01-21 18:59:17,910	INFO	Motor Started Successfully
2019-01-21 18:59:17,912	INFO	Starting PWM...
2019-01-21 18:59:17,914	INFO	PWM Started Successfully
2019-01-21 18:59:17,915	INFO	Feeding...
2019-01-21 18:59:18,918	INFO	Done Feeding
2019-01-21 18:59:18,919	INFO	Stopping PWM
2019-01-21 18:59:18,920	INFO	PWM Stopped
2019-01-21 18:59:18,921	INFO	Feed Completed Successfully
2019-01-21 18:59:18,923	INFO	Cleaning Up, clearing pins
2019-01-21 21:30:00,124	INFO	Feeding for 4.0 seconds
2019-01-21 21:30:00,126	INFO	Starting Motor...
2019-01-21 21:30:00,128	INFO	Motor Started Successfully
2019-01-21 21:30:00,129	INFO	Starting PWM...
2019-01-21 21:30:00,132	INFO	PWM Started Successfully
2019-01-21 21:30:00,133	INFO	Feeding...
2019-01-21 21:30:04,139	INFO	Done Feeding
2019-01-21 21:30:04,141	INFO	Stopping PWM
2019-01-21 21:30:04,142	INFO	PWM Stopped
2019-01-21 21:30:04,143	INFO	Feed Completed Successfully
2019-01-21 21:30:04,144	INFO	Cleaning Up, clearing pins
2019-01-22 21:10:46,043	INFO	Feeding for 4.0 seconds
2019-01-22 21:10:46,045	INFO	Starting Motor...
2019-01-22 21:10:46,047	INFO	Motor Started Successfully
2019-01-22 21:10:46,048	INFO	Starting PWM...
2019-01-22 21:10:46,051	INFO	PWM Started Successfully
2019-01-22 21:10:46,053	INFO	Feeding...
2019-01-22 21:10:50,059	INFO	Done Feeding
2019-01-22 21:10:50,061	INFO	Stopping PWM
2019-01-22 21:10:50,063	INFO	PWM Stopped
2019-01-22 21:10:50,065	INFO	Feed Completed Successfully
2019-01-22 21:10:50,066	INFO	Cleaning Up, clearing pins
2019-01-24 21:18:22,879	INFO	Feeding for 4.0 seconds
2019-01-24 21:18:22,884	INFO	Starting Motor...
2019-01-24 21:18:22,886	INFO	Motor Started Successfully
2019-01-24 21:18:22,887	INFO	Starting PWM...
2019-01-24 21:18:22,890	INFO	PWM Started Successfully
2019-01-24 21:18:22,894	INFO	Feeding...
2019-01-24 21:18:26,900	INFO	Done Feeding
2019-01-24 21:18:26,902	INFO	Stopping PWM
2019-01-24 21:18:26,904	INFO	PWM Stopped
2019-01-24 21:18:26,906	INFO	Feed Completed Successfully
2019-01-24 21:18:26,907	INFO	Cleaning Up, clearing pins
2019-01-24 21:18:57,797	INFO	Feeding for 3.0 seconds
2019-01-24 21:18:57,799	INFO	Starting Motor...
2019-01-24 21:18:57,801	INFO	Motor Started Successfully
2019-01-24 21:18:57,802	INFO	Starting PWM...
2019-01-24 21:18:57,805	INFO	PWM Started Successfully
2019-01-24 21:18:57,807	INFO	Feeding...
2019-01-24 21:19:00,812	INFO	Done Feeding
2019-01-24 21:19:00,814	INFO	Stopping PWM
2019-01-24 21:19:00,816	INFO	PWM Stopped
2019-01-24 21:19:00,818	INFO	Feed Completed Successfully
2019-01-24 21:19:00,821	INFO	Cleaning Up, clearing pins
2019-01-25 21:54:28,972	INFO	Feeding for 3.0 seconds
2019-01-25 21:54:28,974	INFO	Starting Motor...
2019-01-25 21:54:28,976	INFO	Motor Started Successfully
2019-01-25 21:54:28,978	INFO	Starting PWM...
2019-01-25 21:54:28,982	INFO	PWM Started Successfully
2019-01-25 21:54:28,984	INFO	Feeding...
2019-01-25 21:54:31,990	INFO	Done Feeding
2019-01-25 21:54:31,992	INFO	Stopping PWM
2019-01-25 21:54:31,993	INFO	PWM Stopped
2019-01-25 21:54:31,995	INFO	Feed Completed Successfully
2019-01-25 21:54:31,997	INFO	Cleaning Up, clearing pins
2019-01-27 09:45:24,072	INFO	Feeding for 4.0 seconds
2019-01-27 09:45:24,074	INFO	Starting Motor...
2019-01-27 09:45:24,076	INFO	Motor Started Successfully
2019-01-27 09:45:24,078	INFO	Starting PWM...
2019-01-27 09:45:24,080	INFO	PWM Started Successfully
2019-01-27 09:45:24,082	INFO	Feeding...
2019-01-27 09:45:28,088	INFO	Done Feeding
2019-01-27 09:45:28,089	INFO	Stopping PWM
2019-01-27 09:45:28,092	INFO	PWM Stopped
2019-01-27 09:45:28,093	INFO	Feed Completed Successfully
2019-01-27 09:45:28,095	INFO	Cleaning Up, clearing pins
2019-01-31 21:37:15,906	INFO	Feeding for 1.0 seconds
2019-01-31 21:37:15,909	INFO	Starting Motor...
2019-01-31 21:37:15,911	INFO	Motor Started Successfully
2019-01-31 21:37:15,913	INFO	Starting PWM...
2019-01-31 21:37:15,916	INFO	PWM Started Successfully
2019-01-31 21:37:15,918	INFO	Feeding...
2019-01-31 21:37:16,921	INFO	Done Feeding
2019-01-31 21:37:16,923	INFO	Stopping PWM
2019-01-31 21:37:16,925	INFO	PWM Stopped
2019-01-31 21:37:16,926	INFO	Feed Completed Successfully
2019-01-31 21:37:16,928	INFO	Cleaning Up, clearing pins
2019-02-01 20:49:11,580	INFO	Feeding for 4.0 seconds
2019-02-01 20:49:11,583	INFO	Starting Motor...
2019-02-01 20:49:11,585	INFO	Motor Started Successfully
2019-02-01 20:49:11,587	INFO	Starting PWM...
2019-02-01 20:49:11,590	INFO	PWM Started Successfully
2019-02-01 20:49:11,593	INFO	Feeding...
2019-02-01 20:49:15,599	INFO	Done Feeding
2019-02-01 20:49:15,601	INFO	Stopping PWM
2019-02-01 20:49:15,602	INFO	PWM Stopped
2019-02-01 20:49:15,604	INFO	Feed Completed Successfully
2019-02-01 20:49:15,605	INFO	Cleaning Up, clearing pins
2019-02-03 22:30:00,099	INFO	Feeding for 4.0 seconds
2019-02-03 22:30:00,101	INFO	Starting Motor...
2019-02-03 22:30:00,103	INFO	Motor Started Successfully
2019-02-03 22:30:00,105	INFO	Starting PWM...
2019-02-03 22:30:00,107	INFO	PWM Started Successfully
2019-02-03 22:30:00,109	INFO	Feeding...
2019-02-03 22:30:04,115	INFO	Done Feeding
2019-02-03 22:30:04,117	INFO	Stopping PWM
2019-02-03 22:30:04,119	INFO	PWM Stopped
2019-02-03 22:30:04,121	INFO	Feed Completed Successfully
2019-02-03 22:30:04,123	INFO	Cleaning Up, clearing pins
2019-02-11 21:33:18,295	INFO	Feeding for 2.0 seconds
2019-02-11 21:33:18,300	INFO	Starting Motor...
2019-02-11 21:33:18,302	INFO	Motor Started Successfully
2019-02-11 21:33:18,304	INFO	Starting PWM...
2019-02-11 21:33:18,307	INFO	PWM Started Successfully
2019-02-11 21:33:18,314	INFO	Feeding...
2019-02-11 21:33:20,319	INFO	Done Feeding
2019-02-11 21:33:20,321	INFO	Stopping PWM
2019-02-11 21:33:20,323	INFO	PWM Stopped
2019-02-11 21:33:20,325	INFO	Feed Completed Successfully
2019-02-11 21:33:20,328	INFO	Cleaning Up, clearing pins
2019-02-12 07:52:23,546	INFO	Feeding for 2.0 seconds
2019-02-12 07:52:23,549	INFO	Starting Motor...
2019-02-12 07:52:23,551	INFO	Motor Started Successfully
2019-02-12 07:52:23,553	INFO	Starting PWM...
2019-02-12 07:52:23,556	INFO	PWM Started Successfully
2019-02-12 07:52:23,558	INFO	Feeding...
2019-02-12 07:52:25,563	INFO	Done Feeding
2019-02-12 07:52:25,565	INFO	Stopping PWM
2019-02-12 07:52:25,567	INFO	PWM Stopped
2019-02-12 07:52:25,569	INFO	Feed Completed Successfully
2019-02-12 07:52:25,572	INFO	Cleaning Up, clearing pins
2019-02-13 21:32:46,533	INFO	Feeding for 2.0 seconds
2019-02-13 21:32:46,536	INFO	Starting Motor...
2019-02-13 21:32:46,538	INFO	Motor Started Successfully
2019-02-13 21:32:46,540	INFO	Starting PWM...
2019-02-13 21:32:46,543	INFO	PWM Started Successfully
2019-02-13 21:32:46,545	INFO	Feeding...
2019-02-13 21:32:48,549	INFO	Done Feeding
2019-02-13 21:32:48,552	INFO	Stopping PWM
2019-02-13 21:32:48,554	INFO	PWM Stopped
2019-02-13 21:32:48,556	INFO	Feed Completed Successfully
2019-02-13 21:32:48,558	INFO	Cleaning Up, clearing pins
2019-02-15 22:07:50,952	INFO	Feeding for 3.0 seconds
2019-02-15 22:07:50,954	INFO	Starting Motor...
2019-02-15 22:07:50,956	INFO	Motor Started Successfully
2019-02-15 22:07:50,957	INFO	Starting PWM...
2019-02-15 22:07:50,959	INFO	PWM Started Successfully
2019-02-15 22:07:50,961	INFO	Feeding...
2019-02-15 22:07:53,966	INFO	Done Feeding
2019-02-15 22:07:53,968	INFO	Stopping PWM
2019-02-15 22:07:53,969	INFO	PWM Stopped
2019-02-15 22:07:53,971	INFO	Feed Completed Successfully
2019-02-15 22:07:53,972	INFO	Cleaning Up, clearing pins
2019-02-16 22:46:14,886	INFO	Feeding for 4.0 seconds
2019-02-16 22:46:14,888	INFO	Starting Motor...
2019-02-16 22:46:14,890	INFO	Motor Started Successfully
2019-02-16 22:46:14,892	INFO	Starting PWM...
2019-02-16 22:46:14,894	INFO	PWM Started Successfully
2019-02-16 22:46:14,896	INFO	Feeding...
2019-02-16 22:46:18,901	INFO	Done Feeding
2019-02-16 22:46:18,903	INFO	Stopping PWM
2019-02-16 22:46:18,904	INFO	PWM Stopped
2019-02-16 22:46:18,905	INFO	Feed Completed Successfully
2019-02-16 22:46:18,906	INFO	Cleaning Up, clearing pins
2019-02-17 21:35:59,549	INFO	Feeding for 1.0 seconds
2019-02-17 21:35:59,551	INFO	Starting Motor...
2019-02-17 21:35:59,553	INFO	Motor Started Successfully
2019-02-17 21:35:59,555	INFO	Starting PWM...
2019-02-17 21:35:59,558	INFO	PWM Started Successfully
2019-02-17 21:35:59,561	INFO	Feeding...
2019-02-17 21:36:00,565	INFO	Done Feeding
2019-02-17 21:36:00,566	INFO	Stopping PWM
2019-02-17 21:36:00,568	INFO	PWM Stopped
2019-02-17 21:36:00,570	INFO	Feed Completed Successfully
2019-02-17 21:36:00,572	INFO	Cleaning Up, clearing pins
2019-02-20 21:29:31,258	INFO	Feeding for 4.0 seconds
2019-02-20 21:29:31,261	INFO	Starting Motor...
2019-02-20 21:29:31,263	INFO	Motor Started Successfully
2019-02-20 21:29:31,265	INFO	Starting PWM...
2019-02-20 21:29:31,267	INFO	PWM Started Successfully
2019-02-20 21:29:31,270	INFO	Feeding...
2019-02-20 21:29:35,276	INFO	Done Feeding
2019-02-20 21:29:35,278	INFO	Stopping PWM
2019-02-20 21:29:35,281	INFO	PWM Stopped
2019-02-20 21:29:35,283	INFO	Feed Completed Successfully
2019-02-20 21:29:35,285	INFO	Cleaning Up, clearing pins
2019-02-21 20:38:24,555	INFO	Feeding for 4.0 seconds
2019-02-21 20:38:24,558	INFO	Starting Motor...
2019-02-21 20:38:24,560	INFO	Motor Started Successfully
2019-02-21 20:38:24,562	INFO	Starting PWM...
2019-02-21 20:38:24,565	INFO	PWM Started Successfully
2019-02-21 20:38:24,567	INFO	Feeding...
2019-02-21 20:38:28,573	INFO	Done Feeding
2019-02-21 20:38:28,575	INFO	Stopping PWM
2019-02-21 20:38:28,577	INFO	PWM Stopped
2019-02-21 20:38:28,580	INFO	Feed Completed Successfully
2019-02-21 20:38:28,582	INFO	Cleaning Up, clearing pins
2019-02-21 21:38:08,026	INFO	Feeding for 4.0 seconds
2019-02-21 21:38:08,028	INFO	Starting Motor...
2019-02-21 21:38:08,030	INFO	Motor Started Successfully
2019-02-21 21:38:08,031	INFO	Starting PWM...
2019-02-21 21:38:08,033	INFO	PWM Started Successfully
2019-02-21 21:38:08,035	INFO	Feeding...
2019-02-21 21:38:12,041	INFO	Done Feeding
2019-02-21 21:38:12,043	INFO	Stopping PWM
2019-02-21 21:38:12,045	INFO	PWM Stopped
2019-02-21 21:38:12,046	INFO	Feed Completed Successfully
2019-02-21 21:38:12,048	INFO	Cleaning Up, clearing pins
2019-02-21 21:45:12,099	INFO	Feeding for 1.0 seconds
2019-02-21 21:45:12,101	INFO	Starting Motor...
2019-02-21 21:45:12,102	INFO	Motor Started Successfully
2019-02-21 21:45:12,104	INFO	Starting PWM...
2019-02-21 21:45:12,106	INFO	PWM Started Successfully
2019-02-21 21:45:12,108	INFO	Feeding...
2019-02-21 21:45:13,111	INFO	Done Feeding
2019-02-21 21:45:13,113	INFO	Stopping PWM
2019-02-21 21:45:13,115	INFO	PWM Stopped
2019-02-21 21:45:13,118	INFO	Feed Completed Successfully
2019-02-21 21:45:13,121	INFO	Cleaning Up, clearing pins
2019-02-23 22:30:00,171	INFO	Feeding for 4.0 seconds
2019-02-23 22:30:00,173	INFO	Starting Motor...
2019-02-23 22:30:00,176	INFO	Motor Started Successfully
2019-02-23 22:30:00,178	INFO	Starting PWM...
2019-02-23 22:30:00,180	INFO	PWM Started Successfully
2019-02-23 22:30:00,183	INFO	Feeding...
2019-02-23 22:30:04,189	INFO	Done Feeding
2019-02-23 22:30:04,190	INFO	Stopping PWM
2019-02-23 22:30:04,192	INFO	PWM Stopped
2019-02-23 22:30:04,193	INFO	Feed Completed Successfully
2019-02-23 22:30:04,195	INFO	Cleaning Up, clearing pins
2019-02-27 22:30:00,160	INFO	Feeding for 4.0 seconds
2019-02-27 22:30:00,162	INFO	Starting Motor...
2019-02-27 22:30:00,165	INFO	Motor Started Successfully
2019-02-27 22:30:00,167	INFO	Starting PWM...
2019-02-27 22:30:00,169	INFO	PWM Started Successfully
2019-02-27 22:30:00,172	INFO	Feeding...
2019-02-27 22:30:04,178	INFO	Done Feeding
2019-02-27 22:30:04,179	INFO	Stopping PWM
2019-02-27 22:30:04,181	INFO	PWM Stopped
2019-02-27 22:30:04,182	INFO	Feed Completed Successfully
2019-02-27 22:30:04,183	INFO	Cleaning Up, clearing pins
2019-03-03 00:52:50,864	INFO	Feeding for 3.0 seconds
2019-03-03 00:52:50,867	INFO	Starting Motor...
2019-03-03 00:52:50,869	INFO	Motor Started Successfully
2019-03-03 00:52:50,871	INFO	Starting PWM...
2019-03-03 00:52:50,874	INFO	PWM Started Successfully
2019-03-03 00:52:50,876	INFO	Feeding...
2019-03-03 00:52:53,881	INFO	Done Feeding
2019-03-03 00:52:53,883	INFO	Stopping PWM
2019-03-03 00:52:53,884	INFO	PWM Stopped
2019-03-03 00:52:53,886	INFO	Feed Completed Successfully
2019-03-03 00:52:53,888	INFO	Cleaning Up, clearing pins
2019-03-03 11:58:56,090	INFO	Feeding for 1.0 seconds
2019-03-03 11:58:56,091	INFO	Starting Motor...
2019-03-03 11:58:56,092	INFO	Motor Started Successfully
2019-03-03 11:58:56,094	INFO	Starting PWM...
2019-03-03 11:58:56,095	INFO	PWM Started Successfully
2019-03-03 11:58:56,096	INFO	Feeding...
2019-03-03 11:58:57,099	INFO	Done Feeding
2019-03-03 11:58:57,101	INFO	Stopping PWM
2019-03-03 11:58:57,103	INFO	PWM Stopped
2019-03-03 11:58:57,105	INFO	Feed Completed Successfully
2019-03-03 11:58:57,108	INFO	Cleaning Up, clearing pins
2019-03-05 22:30:00,173	INFO	Feeding for 4.0 seconds
2019-03-05 22:30:00,175	INFO	Starting Motor...
2019-03-05 22:30:00,177	INFO	Motor Started Successfully
2019-03-05 22:30:00,180	INFO	Starting PWM...
2019-03-05 22:30:00,182	INFO	PWM Started Successfully
2019-03-05 22:30:00,184	INFO	Feeding...
2019-03-05 22:30:04,190	INFO	Done Feeding
2019-03-05 22:30:04,192	INFO	Stopping PWM
2019-03-05 22:30:04,193	INFO	PWM Stopped
2019-03-05 22:30:04,195	INFO	Feed Completed Successfully
2019-03-05 22:30:04,196	INFO	Cleaning Up, clearing pins
2019-03-06 22:30:00,073	INFO	Feeding for 4.0 seconds
2019-03-06 22:30:00,075	INFO	Starting Motor...
2019-03-06 22:30:00,077	INFO	Motor Started Successfully
2019-03-06 22:30:00,079	INFO	Starting PWM...
2019-03-06 22:30:00,081	INFO	PWM Started Successfully
2019-03-06 22:30:00,083	INFO	Feeding...
2019-03-06 22:30:04,088	INFO	Done Feeding
2019-03-06 22:30:04,090	INFO	Stopping PWM
2019-03-06 22:30:04,091	INFO	PWM Stopped
2019-03-06 22:30:04,092	INFO	Feed Completed Successfully
2019-03-06 22:30:04,093	INFO	Cleaning Up, clearing pins
2019-03-07 22:30:00,206	INFO	Feeding for 4.0 seconds
2019-03-07 22:30:00,207	INFO	Starting Motor...
2019-03-07 22:30:00,209	INFO	Motor Started Successfully
2019-03-07 22:30:00,211	INFO	Starting PWM...
2019-03-07 22:30:00,213	INFO	PWM Started Successfully
2019-03-07 22:30:00,215	INFO	Feeding...
2019-03-07 22:30:04,221	INFO	Done Feeding
2019-03-07 22:30:04,222	INFO	Stopping PWM
2019-03-07 22:30:04,223	INFO	PWM Stopped
2019-03-07 22:30:04,224	INFO	Feed Completed Successfully
2019-03-07 22:30:04,225	INFO	Cleaning Up, clearing pins
2019-03-08 00:16:31,584	INFO	Feeding for 4.0 seconds
2019-03-08 00:16:31,587	INFO	Starting Motor...
2019-03-08 00:16:31,589	INFO	Motor Started Successfully
2019-03-08 00:16:31,591	INFO	Starting PWM...
2019-03-08 00:16:31,594	INFO	PWM Started Successfully
2019-03-08 00:16:31,596	INFO	Feeding...
2019-03-08 00:16:35,602	INFO	Done Feeding
2019-03-08 00:16:35,605	INFO	Stopping PWM
2019-03-08 00:16:35,607	INFO	PWM Stopped
2019-03-08 00:16:35,609	INFO	Feed Completed Successfully
2019-03-08 00:16:35,612	INFO	Cleaning Up, clearing pins
2019-03-09 00:01:03,976	INFO	Feeding for 4.0 seconds
2019-03-09 00:01:03,978	INFO	Starting Motor...
2019-03-09 00:01:03,980	INFO	Motor Started Successfully
2019-03-09 00:01:03,982	INFO	Starting PWM...
2019-03-09 00:01:03,984	INFO	PWM Started Successfully
2019-03-09 00:01:03,985	INFO	Feeding...
2019-03-09 00:01:07,990	INFO	Done Feeding
2019-03-09 00:01:07,992	INFO	Stopping PWM
2019-03-09 00:01:07,994	INFO	PWM Stopped
2019-03-09 00:01:07,996	INFO	Feed Completed Successfully
2019-03-09 00:01:07,998	INFO	Cleaning Up, clearing pins
2019-03-09 22:30:00,115	INFO	Feeding for 4.0 seconds
2019-03-09 22:30:00,117	INFO	Starting Motor...
2019-03-09 22:30:00,120	INFO	Motor Started Successfully
2019-03-09 22:30:00,122	INFO	Starting PWM...
2019-03-09 22:30:00,124	INFO	PWM Started Successfully
2019-03-09 22:30:00,126	INFO	Feeding...
2019-03-09 22:30:04,133	INFO	Done Feeding
2019-03-09 22:30:04,135	INFO	Stopping PWM
2019-03-09 22:30:04,137	INFO	PWM Stopped
2019-03-09 22:30:04,140	INFO	Feed Completed Successfully
2019-03-09 22:30:04,142	INFO	Cleaning Up, clearing pins
2019-03-09 23:34:13,013	INFO	Feeding for 1.0 seconds
2019-03-09 23:34:13,016	INFO	Starting Motor...
2019-03-09 23:34:13,018	INFO	Motor Started Successfully
2019-03-09 23:34:13,020	INFO	Starting PWM...
2019-03-09 23:34:13,023	INFO	PWM Started Successfully
2019-03-09 23:34:13,025	INFO	Feeding...
2019-03-09 23:34:14,028	INFO	Done Feeding
2019-03-09 23:34:14,030	INFO	Stopping PWM
2019-03-09 23:34:14,032	INFO	PWM Stopped
2019-03-09 23:34:14,033	INFO	Feed Completed Successfully
2019-03-09 23:34:14,035	INFO	Cleaning Up, clearing pins
2019-03-11 22:30:00,145	INFO	Feeding for 4.0 seconds
2019-03-11 22:30:00,147	INFO	Starting Motor...
2019-03-11 22:30:00,149	INFO	Motor Started Successfully
2019-03-11 22:30:00,151	INFO	Starting PWM...
2019-03-11 22:30:00,153	INFO	PWM Started Successfully
2019-03-11 22:30:00,154	INFO	Feeding...
2019-03-11 22:30:04,160	INFO	Done Feeding
2019-03-11 22:30:04,162	INFO	Stopping PWM
2019-03-11 22:30:04,163	INFO	PWM Stopped
2019-03-11 22:30:04,164	INFO	Feed Completed Successfully
2019-03-11 22:30:04,165	INFO	Cleaning Up, clearing pins
2019-03-15 07:23:18,536	INFO	Feeding for 2.0 seconds
2019-03-15 07:23:18,538	INFO	Starting Motor...
2019-03-15 07:23:18,540	INFO	Motor Started Successfully
2019-03-15 07:23:18,541	INFO	Starting PWM...
2019-03-15 07:23:18,544	INFO	PWM Started Successfully
2019-03-15 07:23:18,545	INFO	Feeding...
2019-03-15 07:23:20,549	INFO	Done Feeding
2019-03-15 07:23:20,550	INFO	Stopping PWM
2019-03-15 07:23:20,551	INFO	PWM Stopped
2019-03-15 07:23:20,553	INFO	Feed Completed Successfully
2019-03-15 07:23:20,554	INFO	Cleaning Up, clearing pins
2019-03-15 07:23:29,921	INFO	Feeding for 1.0 seconds
2019-03-15 07:23:29,923	INFO	Starting Motor...
2019-03-15 07:23:29,925	INFO	Motor Started Successfully
2019-03-15 07:23:29,927	INFO	Starting PWM...
2019-03-15 07:23:29,930	INFO	PWM Started Successfully
2019-03-15 07:23:29,932	INFO	Feeding...
2019-03-15 07:23:30,935	INFO	Done Feeding
2019-03-15 07:23:30,936	INFO	Stopping PWM
2019-03-15 07:23:30,938	INFO	PWM Stopped
2019-03-15 07:23:30,939	INFO	Feed Completed Successfully
2019-03-15 07:23:30,940	INFO	Cleaning Up, clearing pins
2019-03-16 13:25:55,278	INFO	Feeding for 1.0 seconds
2019-03-16 13:25:55,281	INFO	Starting Motor...
2019-03-16 13:25:55,283	INFO	Motor Started Successfully
2019-03-16 13:25:55,285	INFO	Starting PWM...
2019-03-16 13:25:55,288	INFO	PWM Started Successfully
2019-03-16 13:25:55,290	INFO	Feeding...
2019-03-16 13:25:56,294	INFO	Done Feeding
2019-03-16 13:25:56,295	INFO	Stopping PWM
2019-03-16 13:25:56,297	INFO	PWM Stopped
2019-03-16 13:25:56,299	INFO	Feed Completed Successfully
2019-03-16 13:25:56,300	INFO	Cleaning Up, clearing pins
2019-03-16 13:26:18,134	INFO	Feeding for 1.0 seconds
2019-03-16 13:26:18,135	INFO	Starting Motor...
2019-03-16 13:26:18,137	INFO	Motor Started Successfully
2019-03-16 13:26:18,138	INFO	Starting PWM...
2019-03-16 13:26:18,140	INFO	PWM Started Successfully
2019-03-16 13:26:18,142	INFO	Feeding...
2019-03-16 13:26:19,144	INFO	Done Feeding
2019-03-16 13:26:19,146	INFO	Stopping PWM
2019-03-16 13:26:19,148	INFO	PWM Stopped
2019-03-16 13:26:19,150	INFO	Feed Completed Successfully
2019-03-16 13:26:19,152	INFO	Cleaning Up, clearing pins
2019-03-21 21:01:49,443	INFO	Feeding for 6.0 seconds
2019-03-21 21:01:49,445	INFO	Starting Motor...
2019-03-21 21:01:49,446	INFO	Motor Started Successfully
2019-03-21 21:01:49,447	INFO	Starting PWM...
2019-03-21 21:01:49,449	INFO	PWM Started Successfully
2019-03-21 21:01:49,450	INFO	Feeding...
2019-03-21 21:01:55,457	INFO	Done Feeding
2019-03-21 21:01:55,459	INFO	Stopping PWM
2019-03-21 21:01:55,461	INFO	PWM Stopped
2019-03-21 21:01:55,463	INFO	Feed Completed Successfully
2019-03-21 21:01:55,464	INFO	Cleaning Up, clearing pins
2019-03-21 21:18:02,694	INFO	Feeding for 2.0 seconds
2019-03-21 21:18:02,696	INFO	Starting Motor...
2019-03-21 21:18:02,699	INFO	Motor Started Successfully
2019-03-21 21:18:02,706	INFO	Starting PWM...
2019-03-21 21:18:02,708	INFO	PWM Started Successfully
2019-03-21 21:18:02,712	INFO	Feeding...
2019-03-21 21:18:04,716	INFO	Done Feeding
2019-03-21 21:18:04,718	INFO	Stopping PWM
2019-03-21 21:18:04,719	INFO	PWM Stopped
2019-03-21 21:18:04,721	INFO	Feed Completed Successfully
2019-03-21 21:18:04,722	INFO	Cleaning Up, clearing pins
2019-03-23 10:29:15,956	INFO	Feeding for 1.0 seconds
2019-03-23 10:29:15,958	INFO	Starting Motor...
2019-03-23 10:29:15,959	INFO	Motor Started Successfully
2019-03-23 10:29:15,961	INFO	Starting PWM...
2019-03-23 10:29:15,963	INFO	PWM Started Successfully
2019-03-23 10:29:15,965	INFO	Feeding...
2019-03-23 10:29:16,968	INFO	Done Feeding
2019-03-23 10:29:16,969	INFO	Stopping PWM
2019-03-23 10:29:16,971	INFO	PWM Stopped
2019-03-23 10:29:16,972	INFO	Feed Completed Successfully
2019-03-23 10:29:16,973	INFO	Cleaning Up, clearing pins
2019-03-23 10:29:26,191	INFO	Feeding for 1.0 seconds
2019-03-23 10:29:26,193	INFO	Starting Motor...
2019-03-23 10:29:26,194	INFO	Motor Started Successfully
2019-03-23 10:29:26,195	INFO	Starting PWM...
2019-03-23 10:29:26,197	INFO	PWM Started Successfully
2019-03-23 10:29:26,198	INFO	Feeding...
2019-03-23 10:29:27,200	INFO	Done Feeding
2019-03-23 10:29:27,202	INFO	Stopping PWM
2019-03-23 10:29:27,203	INFO	PWM Stopped
2019-03-23 10:29:27,204	INFO	Feed Completed Successfully
2019-03-23 10:29:27,206	INFO	Cleaning Up, clearing pins
2019-03-26 22:30:00,126	INFO	Feeding for 4.0 seconds
2019-03-26 22:30:00,128	INFO	Starting Motor...
2019-03-26 22:30:00,130	INFO	Motor Started Successfully
2019-03-26 22:30:00,132	INFO	Starting PWM...
2019-03-26 22:30:00,134	INFO	PWM Started Successfully
2019-03-26 22:30:00,135	INFO	Feeding...
2019-03-26 22:30:04,141	INFO	Done Feeding
2019-03-26 22:30:04,143	INFO	Stopping PWM
2019-03-26 22:30:04,145	INFO	PWM Stopped
2019-03-26 22:30:04,146	INFO	Feed Completed Successfully
2019-03-26 22:30:04,148	INFO	Cleaning Up, clearing pins
2019-03-29 12:53:27,696	INFO	Feeding for 2.0 seconds
2019-03-29 12:53:27,698	INFO	Starting Motor...
2019-03-29 12:53:27,700	INFO	Motor Started Successfully
2019-03-29 12:53:27,702	INFO	Starting PWM...
